partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.023552
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.021504
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.022528
partId: RUsi7 elements: 4 threads: 128 kernel: register elapsed time: 0.02256
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.023552
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.043008
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.023424
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.022624
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.02064
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.021504
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.021728
partId: RUsi7 elements: 8 threads: 128 kernel: register elapsed time: 0.022528
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.023552
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.023552
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.020448
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.024544
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.0216
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.02352
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.022528
partId: RUsi7 elements: 16 threads: 128 kernel: register elapsed time: 0.024576
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.026624
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.026656
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.024576
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.0256
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.027552
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.024416
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.022624
partId: RUsi7 elements: 32 threads: 128 kernel: register elapsed time: 0.026624
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.032544
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.03296
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.03488
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.03152
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.03328
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.036064
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.042784
partId: RUsi7 elements: 64 threads: 128 kernel: register elapsed time: 0.032864
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.02048
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.02048
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.02048
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.026688
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.020448
partId: RUsi7 elements: 1 threads: 128 kernel: constant elapsed time: 0.019456
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.022528
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.019552
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.021728
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.02048
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.021408
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.022528
partId: RUsi7 elements: 2 threads: 128 kernel: constant elapsed time: 0.02048
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.02048
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.020704
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.020256
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.0216
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.019456
partId: RUsi7 elements: 4 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.023328
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.022528
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.02336
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.022528
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.022528
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.020672
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.021504
partId: RUsi7 elements: 8 threads: 128 kernel: constant elapsed time: 0.02352
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.022528
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.023552
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.038912
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.023712
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.023552
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.025376
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.022752
partId: RUsi7 elements: 16 threads: 128 kernel: constant elapsed time: 0.04096
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.0256
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.0256
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.026624
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.02656
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.026624
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.027648
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.026624
partId: RUsi7 elements: 32 threads: 128 kernel: constant elapsed time: 0.040864
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.0328
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.032832
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.031872
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.033792
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.03264
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.031744
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.032768
partId: RUsi7 elements: 64 threads: 128 kernel: constant elapsed time: 0.031808
